repo,commit,file,buggy,loc,avg_complexity,maintainability
requests,0f5ef1be8cb33a28dec67728b8c7220b9c58d366,setup.py,0,106,0,0
requests,0f5ef1be8cb33a28dec67728b8c7220b9c58d366,src/requests/__version__.py,0,14,0,0
requests,0f5ef1be8cb33a28dec67728b8c7220b9c58d366,src/requests/adapters.py,0,719,0,0
requests,0f5ef1be8cb33a28dec67728b8c7220b9c58d366,src/requests/compat.py,0,106,0,0
requests,0f5ef1be8cb33a28dec67728b8c7220b9c58d366,src/requests/utils.py,0,1099,0,0
requests,0f5ef1be8cb33a28dec67728b8c7220b9c58d366,tests/test_requests.py,0,2983,0,0
requests,79b74ef704dc0d804937c0d015c5e9c3b02b79bd,src/requests/compat.py,0,106,0,0
requests,79b74ef704dc0d804937c0d015c5e9c3b02b79bd,src/requests/utils.py,0,1099,0,0
requests,79b74ef704dc0d804937c0d015c5e9c3b02b79bd,tests/test_requests.py,0,2983,0,0
requests,15e1f17bb6f3f978787dd23da0268388148bc3d5,setup.py,0,106,0,0
requests,01353d3b4afe3afa838f8f5c08e5f30a5b50cb05,src/requests/compat.py,0,106,0,0
requests,01353d3b4afe3afa838f8f5c08e5f30a5b50cb05,src/requests/utils.py,0,1099,0,0
requests,01353d3b4afe3afa838f8f5c08e5f30a5b50cb05,tests/test_requests.py,0,2983,0,0
requests,4e383642a9ebb82a67eaeed199d0fbbb31991e3c,src/requests/compat.py,0,106,0,0
requests,4e383642a9ebb82a67eaeed199d0fbbb31991e3c,src/requests/utils.py,0,1099,0,0
requests,4e383642a9ebb82a67eaeed199d0fbbb31991e3c,tests/test_requests.py,0,2983,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,setup.py,1,132,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/__init__.py,1,184,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/__version__.py,1,14,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/adapters.py,1,719,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/compat.py,1,94,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/exceptions.py,1,151,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/models.py,1,1037,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/packages.py,1,23,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/status_codes.py,1,128,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,src/requests/utils.py,1,1096,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,tests/test_adapters.py,1,8,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,tests/test_requests.py,1,2976,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,tests/test_utils.py,1,958,0,0
requests,06d2a384418ed86effa2d804d32d4705b91c37eb,tests/testserver/server.py,1,176,0,0
requests,0e322af87745eff34caffe4df68456ebc20d9068,src/requests/__version__.py,0,14,0,0
requests,e18879932287c2bf4bcee4ddf6ccb8a69b6fc656,src/requests/adapters.py,0,719,0,0
requests,145b5399486b56e00250204f033441f3fdf2f3c9,src/requests/adapters.py,1,705,0,0
requests,b1d73ddb509a3a2d3e10744e85f9cdebdbde90f0,src/requests/adapters.py,0,705,0,0
requests,a62a2d35d918baa8e793f7aa4fb41527644dfca5,src/requests/adapters.py,0,701,0,0
requests,88dce9d854797c05d0ff296b70e0430535ef8aaf,src/requests/__version__.py,0,14,0,0
requests,c98e4d133ef29c46a9b68cd783087218a8075e05,src/requests/adapters.py,0,641,0,0
requests,92075b330a30b9883f466a43d3f7566ab849f91b,src/requests/adapters.py,0,641,0,0
requests,aa1461b68aa73e2f6ec0e78c8853b635c76fd099,src/requests/adapters.py,0,631,0,0
requests,970e8cec988421bd43da57350723b05c8ce8dc7e,src/requests/__version__.py,0,14,0,0
requests,d6ebc4a2f1f68b7e355fb7e4dd5ffc0845547f9f,src/requests/__version__.py,0,14,0,0
requests,9a40d1277807f0a4f26c9a37eea8ec90faa8aadc,src/requests/adapters.py,0,616,0,0
requests,0c030f78d24f29a459dbf39b28b4cc765e2153d7,src/requests/__init__.py,0,184,0,0
requests,0c030f78d24f29a459dbf39b28b4cc765e2153d7,src/requests/compat.py,0,94,0,0
requests,0c030f78d24f29a459dbf39b28b4cc765e2153d7,src/requests/models.py,0,1037,0,0
requests,0c030f78d24f29a459dbf39b28b4cc765e2153d7,src/requests/packages.py,0,23,0,0
requests,555b870eb19d497ddb67042645420083ec8efb02,src/requests/__init__.py,0,184,0,0
requests,555b870eb19d497ddb67042645420083ec8efb02,src/requests/compat.py,0,94,0,0
requests,555b870eb19d497ddb67042645420083ec8efb02,src/requests/models.py,0,1037,0,0
requests,555b870eb19d497ddb67042645420083ec8efb02,src/requests/packages.py,0,23,0,0
requests,d6dded3f00afcf56a7e866cb0732799045301eb0,tests/test_requests.py,0,2976,0,0
requests,bf24b7d8d17da34be720c19e5978b2d3bf94a53b,tests/test_requests.py,0,2976,0,0
requests,31ebb8102c00f8cf8b396a6356743cca4362e07b,tests/test_requests.py,1,2976,0,0
requests,cc23d1c6445d61c1e6905cae4861d6e3c3244274,tests/test_requests.py,1,2976,0,0
requests,0790ea4250bce844734f625a1a8b37d5581fd8cd,src/requests/status_codes.py,0,128,0,0
requests,e45b428960ff3927812fc9b555e2ac627ba95769,src/requests/status_codes.py,0,128,0,0
requests,8dd3b26bf59808de24fd654699f592abf6de581e,src/requests/utils.py,1,1096,0,0
requests,8dd3b26bf59808de24fd654699f592abf6de581e,tests/test_utils.py,1,958,0,0
requests,13d892bdbe9a2aa374959a166e8067c35253705d,src/requests/utils.py,0,1096,0,0
requests,13d892bdbe9a2aa374959a166e8067c35253705d,tests/test_utils.py,0,958,0,0
requests,1604e20fc87ce212cf3a02474a6d7509b640cbbb,src/requests/utils.py,1,1096,0,0
requests,eeafb6ab3a54ab01cbf864d452ea30f5fdb67ce8,src/requests/adapters.py,1,606,0,0
requests,eeafb6ab3a54ab01cbf864d452ea30f5fdb67ce8,tests/test_requests.py,1,2976,0,0
requests,eeafb6ab3a54ab01cbf864d452ea30f5fdb67ce8,tests/testserver/server.py,1,176,0,0
requests,a94e9b5308ffcc3d2913ab873e9810a6601a67da,src/requests/adapters.py,0,606,0,0
requests,a94e9b5308ffcc3d2913ab873e9810a6601a67da,tests/test_requests.py,0,2976,0,0
requests,a94e9b5308ffcc3d2913ab873e9810a6601a67da,tests/testserver/server.py,0,176,0,0
requests,a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac,src/requests/adapters.py,1,596,0,0
requests,a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac,tests/test_requests.py,1,2846,0,0
requests,c0813a2d910ea6b4f8438b91d315b8d181302356,src/requests/adapters.py,1,596,0,0
requests,c0813a2d910ea6b4f8438b91d315b8d181302356,tests/test_requests.py,1,2846,0,0
requests,eea3bbf9ac635f465ee6c9903dc57c677952dafd,src/requests/packages.py,1,30,0,0
requests,b8be93a721792deeadd2f498b8f77cf610e7765f,src/requests/utils.py,0,1094,0,0
requests,b8be93a721792deeadd2f498b8f77cf610e7765f,tests/test_requests.py,0,2839,0,0
requests,3587a5f869ea7ae2ba6b20d281d810b65aa2418e,src/requests/adapters.py,1,540,0,0
requests,3587a5f869ea7ae2ba6b20d281d810b65aa2418e,tests/test_adapters.py,1,8,0,0
requests,60389df6d69ce833164696dcf36cbb43336d3426,src/requests/adapters.py,0,540,0,0
requests,60389df6d69ce833164696dcf36cbb43336d3426,tests/test_adapters.py,0,8,0,0
requests,382fc2c0c6c0ef0874bc65bc1175f97c073e5086,src/requests/exceptions.py,1,151,0,0
requests,382fc2c0c6c0ef0874bc65bc1175f97c073e5086,tests/test_requests.py,1,2822,0,0
requests,7a13c041dbef42f9f3feb14110f02626f6892e9a,setup.py,0,132,0,0
requests,58cea7a7282999adafdc19a4e82e2d09207ab568,setup.py,0,132,0,0
requests,3ff3ff21dd45957c9e143cd500291959bb15f690,src/requests/exceptions.py,1,151,0,0
requests,3ff3ff21dd45957c9e143cd500291959bb15f690,tests/test_requests.py,1,2822,0,0
requests,3b5978fc5d1c121d70e83ddf59379cf36418b4ce,src/requests/status_codes.py,1,128,0,0
requests,3b5978fc5d1c121d70e83ddf59379cf36418b4ce,tests/test_requests.py,1,2812,0,0
requests,3fd309a5c14e4cfbd96bea6c8e71b4958fe090bb,src/requests/utils.py,1,1094,0,0
requests,ec84f2c539d952499e0207849dfd3f73e2c11324,tests/test_requests.py,1,2812,0,0
requests,889910c77a9618dc59dd800c17913e2b1644cee3,tests/test_requests.py,0,2810,0,0
requests,b37878d3407995e41fd3c160fd04d5d0afda1130,src/requests/status_codes.py,0,128,0,0
requests,f6707042d8b18d2a3737380bf58ff020872fb07b,tests/test_requests.py,0,2814,0,0
requests,0b4d494192de489701d3a2e32acef8fb5d3f042e,src/requests/utils.py,1,1091,0,0
requests,15849947ec4b8b7c3c136a47e950499edfd36921,src/requests/utils.py,1,1091,0,0
requests,9e98a8749a01c12c792833e0e3278763b06c4838,src/requests/utils.py,1,1091,0,0
requests,c32b046243dcbf0dceb952da1317261109ac45c4,src/requests/utils.py,1,1091,0,0
requests,89cde235bec9374273281c1b4c9277c409246a6c,src/requests/packages.py,0,30,0,0
requests,d7490c9d2dc967f68c6ca38b73aa099bc888a04e,src/requests/packages.py,0,29,0,0
requests,e9b1217cff710307e5de9fb8ce2fc21eb79acec3,src/requests/packages.py,0,28,0,0
requests,ad761abcdd2f1b5e4fcba549676b2ea52bd325cd,src/requests/packages.py,0,26,0,0
requests,839a8edec37c81a18ac8332cfbd44f44e1ae6206,tests/test_requests.py,1,2797,0,0
requests,a8e9c1b436e9a35c271d8b690eefbc0d3d18df0f,tests/test_requests.py,1,2797,0,0
requests,12862617df7391a87f30d5bc30fffbcfd8fa3761,src/requests/models.py,0,1032,0,0
requests,005571d1180835eb5266a3fdbdbe8fdae57d90c2,tests/test_help.py,0,27,0,0
requests,005571d1180835eb5266a3fdbdbe8fdae57d90c2,tests/test_requests.py,0,2797,0,0
requests,005571d1180835eb5266a3fdbdbe8fdae57d90c2,tests/test_utils.py,0,926,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,setup.py,0,133,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/__init__.py,0,180,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/__version__.py,0,14,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/_internal_utils.py,0,50,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/adapters.py,0,537,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/api.py,0,157,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/auth.py,0,314,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/certs.py,0,17,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/compat.py,0,79,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/cookies.py,0,561,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/exceptions.py,0,141,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/help.py,0,134,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/hooks.py,0,33,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/models.py,0,1032,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/packages.py,0,28,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/sessions.py,0,831,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/status_codes.py,0,128,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/structures.py,0,99,0,0
requests,d63e94f552ebf77ccf45d97e5863ac46500fa2c7,src/requests/utils.py,0,1091,0,0
requests,e9fa2e2da3076e4f55f18b3f4a169c7b3916b272,setup.py,0,133,0,0
requests,8112fcc7beb15e1cdc66180c10a3290174866828,requests/adapters.py,0,537,0,0
requests,8112fcc7beb15e1cdc66180c10a3290174866828,requests/auth.py,0,314,0,0
requests,8112fcc7beb15e1cdc66180c10a3290174866828,requests/models.py,0,1032,0,0
requests,8112fcc7beb15e1cdc66180c10a3290174866828,requests/sessions.py,0,831,0,0
requests,8112fcc7beb15e1cdc66180c10a3290174866828,requests/utils.py,0,1091,0,0
requests,8112fcc7beb15e1cdc66180c10a3290174866828,tests/test_requests.py,0,2798,0,0
requests,34a64bc65ee12dbe8d6cfd15e33e9ee632942dd2,requests/__version__.py,0,14,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/__init__.py,0,180,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/__version__.py,0,14,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/_internal_utils.py,0,50,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/adapters.py,0,538,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/api.py,0,157,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/cookies.py,0,561,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/sessions.py,0,835,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,requests/utils.py,0,1090,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,setup.py,0,132,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,tests/__init__.py,0,14,0,0
requests,9b6c62e235429eeaa059544d1516d5e0c58c9a7f,tests/test_requests.py,0,2811,0,0
requests,dfe46c1b7f55c9377caecba2119be14d3cce74e5,requests/utils.py,0,1090,0,0
requests,2ecdb685619340735fa85d253c4779029957246f,requests/cookies.py,0,561,0,0
requests,fecf3dc472ddc78e20e96ea0b18e1589110c1d5e,requests/sessions.py,0,835,0,0
requests,22db55a8896b69e53d0a3cc2764c27b832c81478,requests/api.py,1,157,0,0
requests,6e5b15d542a4e85945fd72066bb6cecbc3a82191,requests/sessions.py,1,833,0,0
requests,6e5b15d542a4e85945fd72066bb6cecbc3a82191,tests/test_requests.py,1,2811,0,0
requests,147c8511ddbfa5e8f71bbf5c18ede0c4ceb3bba4,requests/__version__.py,0,14,0,0
requests,74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,requests/sessions.py,0,833,0,0
requests,74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,tests/test_requests.py,0,2810,0,0
requests,b639e66c816514e40604d46f0088fbceec1a5149,setup.py,0,132,0,0
requests,2ad18e0e10e7d7ecd5384c378f25ec8821a10a29,requests/__init__.py,0,180,0,0
requests,2ad18e0e10e7d7ecd5384c378f25ec8821a10a29,requests/__version__.py,0,14,0,0
requests,2ad18e0e10e7d7ecd5384c378f25ec8821a10a29,setup.py,0,132,0,0
requests,f2629e9e3c7ce3c3c8c025bcd8db551101cbc773,requests/adapters.py,0,538,0,0
requests,87d63de8739263bbe17034fba2285c79780da7e8,requests/__version__.py,0,14,0,0
requests,26bea1e498d6e234fbc9ce8e07c0389bac73810b,requests/adapters.py,1,539,0,0
requests,7f694b79e114c06fac5ec06019cada5a61e5570f,requests/_internal_utils.py,0,50,0,0
requests,7f694b79e114c06fac5ec06019cada5a61e5570f,requests/utils.py,0,1094,0,0
requests,7f694b79e114c06fac5ec06019cada5a61e5570f,tests/test_requests.py,0,2790,0,0
requests,e90852d20c9bc44c465e55234c01432711627d94,requests/api.py,0,157,0,0
requests,15585909c3dd3014e4083961c8a404709450151c,tests/__init__.py,0,14,0,0
requests,15585909c3dd3014e4083961c8a404709450151c,tests/test_requests.py,0,2765,0,0
requests,16a17a3ca7134b0a56c49653165ef37cb6acfece,setup.py,1,132,0,0
requests,61c324da43dd8b775d3930d76265538b3ca27bc1,requests/__version__.py,0,14,0,0
requests,53a0562331c4a825036a347e77984d68b310fcf3,requests/__version__.py,0,14,0,0
requests,c57f1f0ca10e61771b459c857182c23626607312,requests/__init__.py,0,180,0,0
requests,c57f1f0ca10e61771b459c857182c23626607312,setup.py,0,132,0,0
requests,bda7f0171f8bba17989d3a2c28dfa9a9261b1b65,requests/models.py,1,1034,0,0
requests,4d394574f5555a8ddcc38f707e0c9f57f55d9a3b,requests/__version__.py,0,14,0,0
requests,16b418b44a04981ec452df607730079a6178a804,requests/models.py,0,1034,0,0
requests,0e28c8f1dc1db297fb2ba5a953bee2097a554c38,setup.py,0,132,0,0
requests,73793ce43e3d940a0f8d6b9b8ff125617828d8a1,requests/__init__.py,0,180,0,0
requests,73793ce43e3d940a0f8d6b9b8ff125617828d8a1,setup.py,0,132,0,0
requests,da9996fe4dc63356e9467d0a5e10df3d89a8528e,requests/__version__.py,0,14,0,0
requests,e36f34597ca96c40dbb81d63a8fe9ac0860b8dc3,requests/_internal_utils.py,0,48,0,0
requests,e36f34597ca96c40dbb81d63a8fe9ac0860b8dc3,requests/utils.py,0,1086,0,0
requests,e36f34597ca96c40dbb81d63a8fe9ac0860b8dc3,tests/test_requests.py,0,2760,0,0
requests,3af2f456d8c0a90bd6609f2205cd0b2d0f7f800e,tests/testserver/server.py,1,134,0,0
requests,210095fd08f790a1ce640354a91c1a264a291360,requests/utils.py,0,1089,0,0
requests,210095fd08f790a1ce640354a91c1a264a291360,tests/test_utils.py,0,925,0,0
requests,79f2ec3acc4e24fef6e6ce31ad7b1d4e2f77be31,requests/utils.py,1,1089,0,0
requests,cb233a101d6333cf1895e3f46bde11874fcaba07,tests/test_requests.py,1,2758,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/__init__.py,0,180,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/__version__.py,0,14,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/_internal_utils.py,0,37,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/adapters.py,0,584,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/api.py,0,157,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/auth.py,0,315,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/certs.py,0,17,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/compat.py,0,79,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/cookies.py,0,561,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/exceptions.py,0,141,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/help.py,0,134,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/hooks.py,0,33,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/models.py,0,1035,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/packages.py,0,28,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/sessions.py,0,831,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/status_codes.py,0,128,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/structures.py,0,99,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,requests/utils.py,0,1089,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,setup.py,0,132,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/__init__.py,0,10,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/compat.py,0,23,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/conftest.py,0,58,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/test_help.py,0,25,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/test_hooks.py,0,22,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/test_lowlevel.py,0,428,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/test_requests.py,0,2752,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/test_structures.py,0,78,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/test_testserver.py,0,165,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/test_utils.py,0,892,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/testserver/server.py,0,133,0,0
requests,2a6f290bc09324406708a4d404a88a45d848ddf9,tests/utils.py,0,17,0,0
requests,2d5517682b3b38547634d153cea43d48fbc8cdb5,requests/models.py,1,967,0,0
requests,2d5517682b3b38547634d153cea43d48fbc8cdb5,tests/test_lowlevel.py,1,429,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,requests/_internal_utils.py,0,39,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,requests/adapters.py,0,533,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,requests/compat.py,0,63,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,requests/help.py,0,135,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,requests/models.py,0,965,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,requests/sessions.py,0,774,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,requests/utils.py,0,1056,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,setup.py,0,131,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,tests/compat.py,0,24,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,tests/test_requests.py,0,2668,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,tests/test_utils.py,0,806,0,0
requests,8bce583b9547c7b82d44c8e97f37cf9a16cbe758,tests/testserver/server.py,0,128,0,0
requests,79f60274f7e461b8fd2f579e741f748438d7eadb,requests/sessions.py,1,778,0,0
requests,79f60274f7e461b8fd2f579e741f748438d7eadb,tests/test_requests.py,1,2672,0,0
requests,79c4a017fe341fb989d3a7876cf4e44b87601b58,requests/sessions.py,1,778,0,0
requests,79c4a017fe341fb989d3a7876cf4e44b87601b58,tests/test_requests.py,1,2672,0,0
requests,95f456733656ed93645ff0250bfa54f6d256f6fe,requests/models.py,1,981,0,0
requests,95f456733656ed93645ff0250bfa54f6d256f6fe,tests/test_requests.py,1,2636,0,0
requests,fa1b0a367abc8488542f7ce7c02a3614ad8aa09d,requests/exceptions.py,1,143,0,0
requests,fa1b0a367abc8488542f7ce7c02a3614ad8aa09d,tests/test_requests.py,1,2599,0,0
requests,31a89d9c8463c3394ca00f408f4b86d814421a09,requests/__version__.py,0,14,0,0
requests,8fa9724398c4f44090997ff430a1dd3e935a9057,requests/utils.py,1,1060,0,0
requests,8fa9724398c4f44090997ff430a1dd3e935a9057,tests/test_utils.py,1,809,0,0
requests,38f3f8ecb93cadfac03a6b7b3173018ac829d0cf,requests/utils.py,1,1060,0,0
requests,38f3f8ecb93cadfac03a6b7b3173018ac829d0cf,tests/test_utils.py,1,809,0,0
requests,0192aac24123735b3eaf9b08df46429bb770c283,requests/__version__.py,0,14,0,0
requests,17e6e27a93131b7295165408e69b4cadb098b0d7,setup.py,0,118,0,0
requests,77d1e9aa3e000b40fdf93cfc355e1fe7cc52b6ac,requests/utils.py,0,1056,0,0
requests,28d537dde33b35c3b7071afd99122eff3538b42c,requests/utils.py,1,1057,0,0
requests,28d537dde33b35c3b7071afd99122eff3538b42c,tests/test_utils.py,1,801,0,0
requests,0d5347e6281c85059be176fe650b0aa7128f1dcb,requests/utils.py,0,1047,0,0
requests,ef59aa0227bf463f0ed3d752b26db9b3acc64afb,requests/utils.py,0,1057,0,0
requests,ef59aa0227bf463f0ed3d752b26db9b3acc64afb,tests/test_utils.py,0,801,0,0
requests,d09659997cd1e3eca49a07c59ece5557071c0ab9,requests/models.py,0,973,0,0
requests,d09659997cd1e3eca49a07c59ece5557071c0ab9,tests/test_requests.py,0,2589,0,0
requests,2b06a952a9e6e23e9eda2c8759adb62739730a75,requests/exceptions.py,1,133,0,0
requests,2b06a952a9e6e23e9eda2c8759adb62739730a75,requests/models.py,1,973,0,0
requests,4246792b818ce804fb1bb98877c8ec7e8f71b2ca,requests/exceptions.py,1,133,0,0
requests,4246792b818ce804fb1bb98877c8ec7e8f71b2ca,requests/models.py,1,973,0,0
requests,658c10e84a461e5298199f20f17b510b90ac478a,requests/models.py,0,973,0,0
requests,658c10e84a461e5298199f20f17b510b90ac478a,tests/test_requests.py,0,2589,0,0
requests,7556ea421387e7738464b88e0a8c67e0d953ea11,requests/adapters.py,1,538,0,0
requests,7556ea421387e7738464b88e0a8c67e0d953ea11,tests/test_lowlevel.py,1,405,0,0
requests,2d2447e210cf0b9e8c7484bfc6f158de9b24c171,requests/utils.py,1,1048,0,0
requests,2d2447e210cf0b9e8c7484bfc6f158de9b24c171,tests/test_utils.py,1,800,0,0
requests,e77dd8de6e3b8df024550c02cd041823c4243043,tests/conftest.py,0,61,0,0
