repo,commit,file,buggy,loc,avg_complexity,maintainability
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_pydantic_v1_v2_multifile/__init__.py,0,0,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_pydantic_v1_v2_multifile/main.py,0,142,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_pydantic_v1_v2_multifile/modelsv1.py,0,19,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_pydantic_v1_v2_multifile/modelsv2.py,0,19,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_pydantic_v1_v2_multifile/modelsv2b.py,0,19,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_pydantic_v1_v2_multifile/test_multifile.py,0,1237,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_pydantic_v1_v2_noneable.py,0,766,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_response_model_as_return_annotation.py,0,1132,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_tutorial/test_pydantic_v1_in_v2/__init__.py,0,0,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_tutorial/test_pydantic_v1_in_v2/test_tutorial001.py,0,37,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_tutorial/test_pydantic_v1_in_v2/test_tutorial002.py,0,140,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_tutorial/test_pydantic_v1_in_v2/test_tutorial003.py,0,154,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/test_tutorial/test_pydantic_v1_in_v2/test_tutorial004.py,0,153,0,0
fastapi,d34918abf00c93ac592c5d1d1c55650d8c1b92ec,tests/utils.py,0,43,0,0
fastapi,352dbefc634b21cff94663be1ab0a1aa5dbd6ed5,fastapi/__init__.py,0,25,0,0
fastapi,3611c3fc5b827ad8e131726152865e71afe2b981,tests/test_tutorial/test_sql_databases/test_tutorial001.py,0,375,0,0
fastapi,3611c3fc5b827ad8e131726152865e71afe2b981,tests/test_tutorial/test_sql_databases/test_tutorial002.py,0,483,0,0
fastapi,942fce394bd66b841b9399cff815bb8a18cfd4c6,fastapi/__init__.py,0,25,0,0
fastapi,185cecd891ee9591fd0f3beb65b412339d152bf4,fastapi/_compat.py,1,680,0,0
fastapi,185cecd891ee9591fd0f3beb65b412339d152bf4,tests/test_union_body_discriminator.py,1,188,0,0
fastapi,01be148429241adb7a9ba5eb8f6cd5e17230b646,fastapi/__init__.py,0,25,0,0
fastapi,c970d8a735f75249ae7badb036bf0560c6c2d186,fastapi/_compat.py,0,677,0,0
fastapi,c970d8a735f75249ae7badb036bf0560c6c2d186,fastapi/params.py,0,786,0,0
fastapi,c970d8a735f75249ae7badb036bf0560c6c2d186,tests/test_multi_body_errors.py,0,239,0,0
fastapi,2f6fb122589fbdb9d581de9586c0ab3c4ab4b94f,scripts/deploy_docs_status.py,0,149,0,0
fastapi,06367347e6da987db8e6806792d04b8aad8662e0,scripts/mkdocs_hooks.py,0,154,0,0
fastapi,333f1ba737be6507fc707278f6b69cf1f81efdc1,fastapi/__init__.py,0,25,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,docs_src/dependencies/tutorial013_an_py310.py,1,38,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,docs_src/dependencies/tutorial014_an_py310.py,1,39,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,fastapi/applications.py,1,4667,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,fastapi/middleware/asyncexitstack.py,1,18,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,fastapi/routing.py,1,4515,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,tests/test_dependency_after_yield_raise.py,1,69,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,tests/test_dependency_after_yield_streaming.py,1,130,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,tests/test_dependency_after_yield_websockets.py,1,79,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,tests/test_dependency_contextmanager.py,1,400,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,tests/test_dependency_yield_except_httpexception.py,1,72,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,tests/test_route_scope.py,1,50,0,0
fastapi,e329d78f866a12893699f786f1209a666e1688e3,tests/test_tutorial/test_dependencies/test_tutorial008c.py,1,50,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial004.py,0,141,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial004_an.py,0,148,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial004_an_py310.py,0,147,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial004_an_py39.py,0,147,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial004_py310.py,0,140,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial005.py,0,177,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial005_an.py,0,180,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial005_an_py310.py,0,179,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial005_an_py39.py,0,179,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial005_py310.py,0,176,0,0
fastapi,efdafa43613f084d198e51f6858e8610beddb5ed,docs_src/security/tutorial005_py39.py,0,177,0,0
fastapi,3eb2ee7510905447a36abe628708f102e09cfa59,fastapi/security/oauth2.py,1,653,0,0
fastapi,784f06cb9b7cc63f6a0cb2bc9cf238473eef93e2,fastapi/__init__.py,0,25,0,0
fastapi,44fc67632bcdae4d078cb11b1a319ac122cbb06f,fastapi/dependencies/utils.py,1,1012,0,0
fastapi,44fc67632bcdae4d078cb11b1a319ac122cbb06f,tests/test_file_and_form_order_issue_9116.py,1,90,0,0
fastapi,382d083e26a28e95c731e85345c85c6dc99b08b4,fastapi/__init__.py,0,25,0,0
fastapi,f1e6f978ce10a6f9b4c668350a79462e9ac330a8,fastapi/utils.py,1,221,0,0
fastapi,f1e6f978ce10a6f9b4c668350a79462e9ac330a8,tests/test_response_model_default_factory.py,1,47,0,0
fastapi,b51ec36f2e442495de5e4c22ae51a8f5c44917eb,fastapi/dependencies/utils.py,0,1013,0,0
fastapi,b51ec36f2e442495de5e4c22ae51a8f5c44917eb,tests/test_return_none_stringified_annotations.py,0,17,0,0
fastapi,86e515784dd6ac6beaa1d0cc4c696c15d645cd41,fastapi/_compat.py,1,665,0,0
fastapi,86e515784dd6ac6beaa1d0cc4c696c15d645cd41,tests/test_get_model_definitions_formfeed_escape.py,1,180,0,0
fastapi,2dc769b12174b0f7ad5c2ac16419fc4027ad8372,fastapi/encoders.py,1,344,0,0
fastapi,2dc769b12174b0f7ad5c2ac16419fc4027ad8372,tests/test_jsonable_encoder.py,1,321,0,0
fastapi,8ede27223e48386b4cc97302eea0818e2e767187,fastapi/openapi/models.py,0,451,0,0
fastapi,8ede27223e48386b4cc97302eea0818e2e767187,tests/test_custom_schema_fields.py,0,75,0,0
fastapi,8ede27223e48386b4cc97302eea0818e2e767187,tests/test_openapi_schema_type.py,0,26,0,0
fastapi,c2c6049b8f021a5a0576599ed36af930490173b2,fastapi/dependencies/utils.py,0,1011,0,0
fastapi,9ac56c70f214fd02fc82eccaf4c7da3dfa380f9c,fastapi/dependencies/utils.py,0,1011,0,0
fastapi,9ac56c70f214fd02fc82eccaf4c7da3dfa380f9c,tests/test_compat.py,0,165,0,0
fastapi,bc5013cd56c1be81aca9b60f43c189c1d05b499a,fastapi/applications.py,0,4616,0,0
fastapi,bc5013cd56c1be81aca9b60f43c189c1d05b499a,fastapi/openapi/utils.py,0,571,0,0
fastapi,bc5013cd56c1be81aca9b60f43c189c1d05b499a,tests/main.py,0,209,0,0
fastapi,bc5013cd56c1be81aca9b60f43c189c1d05b499a,tests/test_application.py,0,1287,0,0
fastapi,5fef4d199b30d53057fd3cd6f78e149bd857d1bc,tests/test_tutorial/test_header_params/test_tutorial003.py,0,131,0,0
fastapi,c831cdbde22e2dbaae8bcac4544a5556a5a04b5e,fastapi/dependencies/utils.py,1,1007,0,0
fastapi,c831cdbde22e2dbaae8bcac4544a5556a5a04b5e,fastapi/routing.py,1,4446,0,0
fastapi,11d424c3dc4e7feb2fcf8be32957bf3951a07e44,tests/test_tutorial/test_response_model/test_tutorial003.py,0,166,0,0
fastapi,11d424c3dc4e7feb2fcf8be32957bf3951a07e44,tests/test_tutorial/test_response_model/test_tutorial003_04.py,0,18,0,0
fastapi,fe4542279d59bb5a74ac5b4c84e8edf0efb9ef5b,fastapi/security/api_key.py,0,288,0,0
fastapi,4c9c3b59426f53dcac8bb30640acd895657655bc,scripts/translate.py,0,981,0,0
fastapi,a95e91e46e230db27a75f39639a1f255a8b177ae,fastapi/encoders.py,0,344,0,0
fastapi,a95e91e46e230db27a75f39639a1f255a8b177ae,fastapi/routing.py,0,4441,0,0
fastapi,47acc62e54ff5861ae6479a6f3c3803d1d139316,scripts/docs.py,0,438,0,0
fastapi,a372edf7e8825068a780df643700e6cce7e035c5,fastapi/__init__.py,0,25,0,0
fastapi,7563579dc882aebfaeaf2bc37bd97fead72740a3,docs_src/handling_errors/tutorial005.py,0,25,0,0
fastapi,7563579dc882aebfaeaf2bc37bd97fead72740a3,fastapi/exception_handlers.py,0,34,0,0
fastapi,7563579dc882aebfaeaf2bc37bd97fead72740a3,fastapi/openapi/utils.py,0,568,0,0
fastapi,7563579dc882aebfaeaf2bc37bd97fead72740a3,tests/test_enforce_once_required_parameter.py,0,111,0,0
fastapi,f5b77ff0fcd8e191d9be98d61292ecfaa6cb89a6,docs_src/behind_a_proxy/tutorial001_01.py,0,8,0,0
fastapi,f5b77ff0fcd8e191d9be98d61292ecfaa6cb89a6,tests/test_tutorial/test_behind_a_proxy/test_tutorial001_01.py,0,21,0,0
fastapi,d4ddcc5878a6cccd9815e76e69ff1fb52bd52457,docs_src/app_testing/tutorial004.py,0,43,0,0
fastapi,d4ddcc5878a6cccd9815e76e69ff1fb52bd52457,tests/test_tutorial/test_testing/test_tutorial004.py,0,5,0,0
fastapi,e902ed5fc68dc73b4fbc5ce3c4434e5c493683ee,docs_src/security/tutorial005.py,0,177,0,0
fastapi,e902ed5fc68dc73b4fbc5ce3c4434e5c493683ee,docs_src/security/tutorial005_an.py,0,180,0,0
fastapi,e902ed5fc68dc73b4fbc5ce3c4434e5c493683ee,docs_src/security/tutorial005_an_py310.py,0,179,0,0
fastapi,e902ed5fc68dc73b4fbc5ce3c4434e5c493683ee,docs_src/security/tutorial005_an_py39.py,0,179,0,0
fastapi,e902ed5fc68dc73b4fbc5ce3c4434e5c493683ee,docs_src/security/tutorial005_py310.py,0,176,0,0
fastapi,e902ed5fc68dc73b4fbc5ce3c4434e5c493683ee,docs_src/security/tutorial005_py39.py,0,177,0,0
fastapi,784f068abaa57aa25eac104e6d831ca12980f90e,scripts/mkdocs_hooks.py,0,145,0,0
fastapi,b40acb83c9023af2e52e9b31e63b54db3793447d,scripts/translate.py,0,370,0,0
fastapi,9aab3d9e2239c51628f580eff442b630bd165d31,scripts/translate.py,0,361,0,0
fastapi,6516a6c4a60c91de881cc73c40a3c609001dd29c,scripts/translate.py,0,356,0,0
fastapi,273b06adab5fd527492ff9ed3f98cfa653d10002,scripts/translate.py,0,282,0,0
fastapi,adc328e258d00c5717070a103626cb48a03abecf,scripts/translate.py,0,247,0,0
fastapi,ae02be90b6857cac1a00ea47c154457effcdcb5d,scripts/translate.py,0,241,0,0
fastapi,54c7c34b25e9c71d218f4a01095520bc2b582b24,tests/test_tutorial/test_custom_request_and_route/test_tutorial002.py,0,46,0,0
fastapi,ce26b8e1caa3d375dba527612717c3279a290b3d,scripts/people.py,0,402,0,0
fastapi,313723494be79d4b24ccaa60e4f6d1f96c150fed,fastapi/__init__.py,0,25,0,0
fastapi,cad6880fd97d6f25d3f05025c88230285386e7f9,fastapi/routing.py,0,4440,0,0
fastapi,bd8f358fd93416835b06486566b9d9ab991577b6,fastapi/__init__.py,0,25,0,0
fastapi,ebdeda2de6e17036e3048940b7a9e725ef6a95b7,fastapi/__init__.py,0,25,0,0
fastapi,9d0d8828cc6b3f0217581d7e607ba8e4d7e0017b,fastapi/dependencies/utils.py,1,1001,0,0
fastapi,9d0d8828cc6b3f0217581d7e607ba8e4d7e0017b,tests/test_union_forms.py,1,156,0,0
fastapi,4734df1db89607c9579d2bb9795b02214e1e1d47,fastapi/__init__.py,0,25,0,0
fastapi,dfe9dde982fe63261aecc13f564670b82011846c,fastapi/applications.py,0,4588,0,0
fastapi,aebff5006fee3f45c634861ccd15885058ba0965,fastapi/security/oauth2.py,0,653,0,0
fastapi,30b9dfb11cbef5257cd0006d73884a3c1920b7d4,fastapi/security/oauth2.py,0,638,0,0
fastapi,30b9dfb11cbef5257cd0006d73884a3c1920b7d4,tests/test_tutorial/test_security/test_tutorial003.py,0,234,0,0
fastapi,30b9dfb11cbef5257cd0006d73884a3c1920b7d4,tests/test_tutorial/test_security/test_tutorial005.py,0,456,0,0
fastapi,85a2eed88836dde7d6c8e275c2abc36f4572e78d,tests/test_tutorial/test_settings/test_tutorial001.py,0,31,0,0
fastapi,da4605b039d838a849b4edf0e57cf10230eaf956,tests/test_validate_response_recursive/app.py,0,54,0,0
fastapi,da4605b039d838a849b4edf0e57cf10230eaf956,tests/test_validate_response_recursive/test_validate_response_recursive.py,0,30,0,0
fastapi,b4524145e66b2ab873769bbbb8b1cbd13bf4ba78,fastapi/applications.py,1,4585,0,0
fastapi,97fdbdd0d8b3e24b3d850865033f6746ee13f82c,fastapi/applications.py,0,4585,0,0
fastapi,97fdbdd0d8b3e24b3d850865033f6746ee13f82c,fastapi/routing.py,0,4439,0,0
fastapi,7c04182724f87e78c39d18d63803ee0108d159f6,scripts/label_approved.py,1,60,0,0
fastapi,535d5b3f9f1546ccb5cc8370e51fcf06f149761e,fastapi/_compat.py,1,664,0,0
fastapi,535d5b3f9f1546ccb5cc8370e51fcf06f149761e,tests/test_openapi_model_description_trim_on_formfeed.py,1,31,0,0
fastapi,8fa56b46a16859aaa6dd9d3eef140ef0682253f4,docs_src/custom_docs_ui/tutorial001.py,0,38,0,0
fastapi,8fa56b46a16859aaa6dd9d3eef140ef0682253f4,fastapi/openapi/docs.py,0,344,0,0
fastapi,8fa56b46a16859aaa6dd9d3eef140ef0682253f4,tests/test_application.py,0,1283,0,0
fastapi,8fa56b46a16859aaa6dd9d3eef140ef0682253f4,tests/test_tutorial/test_custom_docs_ui/test_tutorial001.py,0,42,0,0
fastapi,ea42ebda809a06108115dbed1c010ac7e5e7ef1d,tests/test_tutorial/test_cookie_param_models/test_tutorial002.py,0,243,0,0
fastapi,ea42ebda809a06108115dbed1c010ac7e5e7ef1d,tests/test_tutorial/test_sql_databases/test_tutorial002.py,0,481,0,0
fastapi,ea42ebda809a06108115dbed1c010ac7e5e7ef1d,tests/utils.py,0,34,0,0
fastapi,628c34e0cae200564d191c95d7edea78c88c4b5e,fastapi/__init__.py,0,25,0,0
fastapi,2537d9d1c2517f9e552ca2b076b3b63b1acbc55d,docs_src/header_param_models/tutorial003.py,1,19,0,0
fastapi,2537d9d1c2517f9e552ca2b076b3b63b1acbc55d,docs_src/header_param_models/tutorial003_an.py,1,22,0,0
fastapi,2537d9d1c2517f9e552ca2b076b3b63b1acbc55d,docs_src/header_param_models/tutorial003_an_py310.py,1,21,0,0
fastapi,2537d9d1c2517f9e552ca2b076b3b63b1acbc55d,docs_src/header_param_models/tutorial003_an_py39.py,1,21,0,0
fastapi,2537d9d1c2517f9e552ca2b076b3b63b1acbc55d,docs_src/header_param_models/tutorial003_py310.py,1,17,0,0
