repo,commit,file,loc,buggy,y_true,y_pred,proba_buggy
pandas,97b832bba26b8b77acae0678235d5d030f5ebc82,pandas/core/generic.py,11783.0,0,0,1,0.6118803332100368
pandas,9462463d86a0a486e25570e74a41a55df1f69a1d,pandas/tests/test_frame.py,14117.0,0,0,1,0.6118803332100368
pandas,aec8c76d994be47d91184c2332c813df3e8f99e5,pandas/tests/test_frame.py,12587.0,0,0,1,0.6118803332100368
pandas,232db139f6f57200d7c3f8ed0e2d0ec7866ad942,pandas/core/frame.py,12084.0,0,0,1,0.6118803332100368
pandas,8eea09c849af1446403932cf3da921b048fc479e,pandas/tests/test_frame.py,13214.0,0,0,1,0.6118803332100368
pandas,51c6e7977c489adf1ad0cc7548f7e231eba32b20,pandas/core/frame.py,11969.0,0,0,1,0.6118803332100368
pandas,804e08e740b37b6179880688e0d0aed1b2f853a9,pandas/core/generic.py,11752.0,0,0,1,0.6118803332100368
pandas,46bcf3740b38339f62b94e66ec29537a28a17140,pandas/core/frame.py,11447.0,0,0,1,0.6118803332100368
pandas,534784be2be4d5f03daa208f04d897365798c852,pandas/tests/test_frame.py,14190.0,0,0,1,0.6118803332100368
pandas,6a40f3b5443ef96775042e5c52db47802ca0d58c,pandas/core/generic.py,13281.0,0,0,1,0.6118803332100368
pandas,febc1bdc3872625112a8416cd3d0e2c984d9ef72,pandas/core/frame.py,12331.0,0,0,1,0.6118803332100368
pandas,e2de7a3f43ce4be07ef0e61b92cfde0c396bf63e,pandas/tests/test_frame.py,13565.0,0,0,1,0.6118803332100368
pandas,62c0fb880014c098df194777e7aee22613c5f6e0,pandas/core/frame.py,11866.0,0,0,1,0.6118803332100368
pandas,0a2c418b16ef794c3a5335a6f676b8a1a50d1d29,pandas/core/generic.py,11750.0,0,0,1,0.6118803332100368
pandas,d5b958a9de4e989d19f9b03a10cd285e0d41d688,pandas/core/generic.py,11896.0,0,0,1,0.6118803332100368
pandas,d33a50f0290b74ad456d1221123f2932a358428f,pandas/tests/test_frame.py,13525.0,0,0,1,0.6118803332100368
pandas,4d0a4365870893e232f639af13fea44c7d3ff9d4,pandas/core/generic.py,12412.0,0,0,1,0.6118803332100368
pandas,2450678841270685646830621122c5ec09b2a563,pandas/tests/test_frame.py,13159.0,0,0,1,0.6118803332100368
pandas,a83f6aae255d7d88fe26ac12565c26253a95751b,pandas/core/frame.py,12485.0,0,0,1,0.6118803332100368
pandas,bfff080275b4456b28d71f0c7b4ec9e678d4270c,pandas/core/generic.py,11735.0,0,0,1,0.6118803332100368
pandas,8207bd24ca84171312002c88f736257077fc6298,pandas/core/generic.py,13198.0,0,0,1,0.6118803332100368
pandas,a75ea75a0d4efaf273ac70b6269adbfa400d0844,pandas/core/generic.py,13002.0,0,0,1,0.6118803332100368
pandas,07983803b0a8462f9cf24b15d3fb4792ed866f44,pandas/core/generic.py,11670.0,0,0,1,0.6118803332100368
pandas,6749864c4531aa08175fe1b4fb6706c9e81ab588,pandas/tests/test_frame.py,16713.0,0,0,1,0.6118803332100368
pandas,afe7f1de9bb03a9a1a5122a6e32458225f8c007a,pandas/core/generic.py,11403.0,0,0,1,0.6118803332100368
pandas,2ffb74814fb7ba800ed4ec6bc1935ccb78f9cb65,pandas/core/generic.py,12754.0,0,0,1,0.6118803332100368
pandas,9a7bfe60f1d90804a5d706dab9cb374c1ba65ce5,pandas/core/frame.py,11594.0,0,0,1,0.6118803332100368
pandas,18c43651b0497b5e93fd02e4f0bf6d254a25c316,pandas/core/generic.py,12408.0,0,0,1,0.6118803332100368
pandas,f1b255d91bf5812185cedc6c6b52fbf7b0012dff,pandas/core/generic.py,12051.0,0,0,1,0.6118803332100368
pandas,243a5e149b56ed197d650eef0f97887eb19c4eca,pandas/core/generic.py,13003.0,0,0,1,0.6118803332100368
pandas,8f0310a4a9f49f4279240abb8101e8b12a124544,pandas/core/generic.py,11373.0,0,0,1,0.6118803332100368
pandas,7ec95e4be4b814b92b671a91d544feee2a106d87,pandas/core/frame.py,12484.0,0,0,1,0.6118803332100368
pandas,8d30b6eff4954aa0a8a7d31b275a02c0ef11ff7b,pandas/core/frame.py,11483.0,0,0,1,0.6118803332100368
pandas,96199e7ec1444b3fe660a4ecba8d5ead54dfd893,pandas/core/frame.py,11287.0,0,0,1,0.6118803332100368
pandas,5700ada1204593d6fb222291f82366e229f1b061,pandas/core/frame.py,11564.0,0,0,1,0.6118803332100368
pandas,2070bb8daa1d3395f10d5e4748eea30fd8b98b35,pandas/core/frame.py,11597.0,0,0,1,0.6118803332100368
pandas,06ec9a4d05875a1cf443ff50bbbe7f6e69ee175e,pandas/core/generic.py,13331.0,0,0,1,0.6118803332100368
pandas,cb6d8fd447ff67fabc06c8906ff92647d0e5c3f6,pandas/core/generic.py,13001.0,0,0,1,0.6118803332100368
pandas,dec736f3fcc3337bea0ee180ee28f73e5bf54939,pandas/core/generic.py,11288.0,0,0,1,0.6118803332100368
pandas,a75ea75a0d4efaf273ac70b6269adbfa400d0844,pandas/core/frame.py,12049.0,0,0,1,0.6118803332100368
pandas,b2a622e6f3f5c61dae62b0ed71ebc0006188a91b,pandas/core/frame.py,12496.0,0,0,1,0.6118803332100368
pandas,3f3102b55458959481f4337e699ccd3b90460544,pandas/core/generic.py,12580.0,0,0,1,0.6118803332100368
pandas,507ffb559cafa49de6eb38ad41f2fe979593944e,pandas/tests/test_frame.py,12578.0,0,0,1,0.6118803332100368
pandas,38b8fcadb578d723a50933b5744d1bbe36c99178,pandas/tests/test_frame.py,12365.0,0,0,1,0.6118803332100368
pandas,f4b4ec2026327021fa646f9f77cc23600feb49e4,pandas/core/generic.py,11692.0,0,0,1,0.6118803332100368
pandas,ea75dd7b3bf9b29837afc2bc0693b728382b80ef,pandas/core/frame.py,14435.0,0,0,1,0.6118803332100368
pandas,529288e0d187aeff7617ec10e287559bc5407c1c,pandas/tests/test_frame.py,15863.0,0,0,1,0.6118803332100368
pandas,435762115d960a7a22d9fab738181a8b1908efa0,pandas/core/frame.py,12171.0,0,0,1,0.6118803332100368
pandas,f1b2bb1ae537998ccd5a818e423f5eeec595fe9b,pandas/core/generic.py,11859.0,0,0,1,0.6118803332100368
pandas,d5c9a22241d96b533f6c09f20361d5a2078b3111,pandas/tests/test_frame.py,14229.0,0,0,1,0.6118803332100368
pandas,7e41bcbf8b0957ded7012455ecbb46151f257f8b,pandas/tests/test_frame.py,14565.0,0,0,1,0.6118803332100368
pandas,37a80bcd468742faeb62741e3cfc0e88c8922181,pandas/tests/test_frame.py,16717.0,0,0,1,0.6118803332100368
pandas,01b86edbbbf4bd81d85d7d6638117545cd13dfac,pandas/core/generic.py,11861.0,0,0,1,0.6118803332100368
pandas,56ea76ac5e7b700102dfbf7bcc3a24635692fb29,pandas/core/frame.py,13660.0,0,0,1,0.6118803332100368
pandas,c2ef58e55936668c81b2cc795d1812924236e1a6,pandas/core/frame.py,11832.0,0,0,1,0.6118803332100368
pandas,b1b56d483ccaa94987c97f96513dc7cf3ebe5b95,pandas/core/frame.py,11505.0,0,0,1,0.6118803332100368
pandas,57886853ff989d02a1c90449221dece1e1ad274a,pandas/core/frame.py,11973.0,0,0,1,0.6118803332100368
pandas,33fffdb55ba5a815f33f5025c3ac83b4c9c3f6e1,pandas/core/generic.py,11819.0,0,0,1,0.6118803332100368
pandas,c4a84ab20b5699302e6bfc6854a894a30383ee98,pandas/core/generic.py,12396.0,0,0,1,0.6118803332100368
pandas,3940df8255ed04db0089e66ce09a4c986b97cac4,pandas/core/generic.py,13061.0,0,0,1,0.6118803332100368
pandas,f26e668839ce123802d42e73954d11468f2e7c86,pandas/tests/test_frame.py,13666.0,0,0,1,0.6118803332100368
pandas,e4ca40511c13cf845058066ce174d4e233840d92,pandas/core/generic.py,13069.0,0,0,1,0.6118803332100368
pandas,efa80f3f2cb979256d813c087945de4e605899d7,pandas/core/generic.py,11839.0,0,0,1,0.6118803332100368
pandas,b118e5bd88df77fe85058946f55a286499d5e8ba,pandas/core/generic.py,11838.0,0,0,1,0.6118803332100368
pandas,9ab238531f31fdc67ce0758f0b79dd0f931bf0f5,pandas/tests/test_frame.py,12783.0,0,0,1,0.6118803332100368
pandas,e7ff3187cabecc1a99e62c45b6f5a04493f4c78b,pandas/tests/test_frame.py,16801.0,0,0,1,0.6118803332100368
pandas,a6684592dfae263cb540ff558427e5f29744fdc7,pandas/core/frame.py,14444.0,0,0,1,0.6118803332100368
pandas,83936513c5165d7da342b5fcaa439ce2553b23f8,pandas/tests/test_frame.py,12979.0,0,0,1,0.6118803332100368
pandas,fd99c30d282b246ac67b29d7e19b4c5d7b1bfd54,pandas/core/generic.py,11835.0,0,0,1,0.6118803332100368
pandas,01141ab8f3a1d74382890b53cfc2a00259055259,pandas/core/frame.py,11515.0,0,0,1,0.6118803332100368
pandas,54b8f292690150f941ebe13d6f928942225e2c26,pandas/core/frame.py,14222.0,0,0,1,0.6118803332100368
pandas,f8f9961527c7ea279351481cbbd8f3e068e65061,pandas/core/generic.py,12780.0,0,0,1,0.6118803332100368
pandas,a1ca42e8d8b638bf6a45baf6a8060581fc78f474,pandas/core/frame.py,12171.0,0,0,1,0.6118803332100368
pandas,d00928e80e7ed3fd40fec824f1c386670c51d4f0,pandas/core/generic.py,12831.0,0,0,1,0.6118803332100368
pandas,1c2e1061cefa00fad53bbeef4ecc6eba961e2137,pandas/tests/test_frame.py,13651.0,0,0,1,0.6118803332100368
pandas,8a1a3f1fe82cd4fe06ad95a43f400ae0b1c851c0,pandas/core/generic.py,12815.0,0,0,1,0.6118803332100368
pandas,8909fd00e646156414125362d2dffc452292c2af,pandas/tests/test_frame.py,12577.0,0,0,1,0.6118803332100368
pandas,5ceeb43a908b9e885c7fe3cc91e4b446255156a9,pandas/core/generic.py,12157.0,0,0,1,0.6118803332100368
pandas,17d2428016954c8799c86d4585dbd79a42471045,pandas/core/frame.py,11305.0,0,0,1,0.6118803332100368
pandas,e640d0f2a52a80b3dbff833625d849e36d821204,pandas/tests/test_frame.py,12560.0,0,0,1,0.6118803332100368
pandas,9c37226a228784e993a220a02424fc8b68fe8257,pandas/core/generic.py,11671.0,0,0,1,0.6118803332100368
pandas,8d2a4e11d136af439de92ef1a970a1ae0edde4dc,pandas/core/frame.py,11598.0,0,0,1,0.6118803332100368
pandas,3d47fb960892eac1b081fff1772d62131410c405,pandas/core/frame.py,11625.0,0,0,1,0.6118803332100368
pandas,22f0c7e8a6e5ff9e9ae5b424985b2455186a478a,pandas/tests/test_frame.py,17026.0,0,0,1,0.6118803332100368
pandas,951f0554e96354bee6aeae860a4c230a4ea12066,pandas/tests/test_frame.py,13668.0,0,0,1,0.6118803332100368
pandas,54db6a68e701e31b50be942166fa6cd1df00013f,pandas/tests/test_frame.py,12205.0,0,0,1,0.6118803332100368
pandas,45bd6372f24edccf68c2a5d05224295e805bde80,pandas/core/generic.py,12406.0,0,0,1,0.6118803332100368
pandas,ad4c4d513cbfbb7eff0f326897e3cca71c667924,pandas/core/generic.py,11743.0,0,0,1,0.6118803332100368
pandas,843aa600c8ed359f828c5a25d5e7130d6df1e08a,pandas/tests/test_frame.py,13666.0,0,0,1,0.6118803332100368
pandas,d1c43dc96673e02bd6e47e3b1a2730aff9dd9133,pandas/core/generic.py,12821.0,0,0,1,0.6118803332100368
pandas,80a4156b9eb6310e5f555fba15cab74b77898fe6,pandas/core/generic.py,11336.0,0,0,1,0.6118803332100368
pandas,c1234db75892cf50ac6d087d7b6840b458867bca,pandas/core/frame.py,13626.0,0,0,1,0.6118803332100368
pandas,f8b3585d513287a7c9906dde8a8fa5374bdca68f,pandas/core/frame.py,11528.0,0,0,1,0.6118803332100368
pandas,e12fd56401d5e14372fbeed8b4a17e98e6507905,pandas/core/generic.py,12760.0,0,0,1,0.6118803332100368
pandas,71a327c4856e05dd761f0643aaa46903626e909c,pandas/core/generic.py,11613.0,0,0,1,0.6118803332100368
pandas,72ba35b0fdabe4b5cf9f3905ad5076de8d8db759,pandas/core/frame.py,14216.0,0,0,1,0.6118803332100368
pandas,21a3b2f90b824ea9d7d5cad3a1048c765b898aed,pandas/core/generic.py,12185.0,0,0,1,0.6118803332100368
pandas,5802b08a8dcd21982491775ceaf79124970c070a,pandas/tests/test_frame.py,17063.0,0,0,1,0.6118803332100368
pandas,6dbc455628047878977f8642b5083f3eb50d6d86,pandas/core/generic.py,13257.0,0,0,1,0.6118803332100368
pandas,4e61636bfb612d2a09bfbb9442c1086c7bb0bcf3,pandas/tests/test_frame.py,12577.0,0,0,1,0.6118803332100368
pandas,9dbb7d747ddfb171d4c3591f24fc4b30288e4e98,pandas/core/generic.py,12385.0,0,0,1,0.6118803332100368
pandas,af5fa36d9e754cd233aedab8673bed8e85e6eef7,pandas/core/generic.py,13657.0,0,0,1,0.6118803332100368
pandas,928fb7eb9fa0147760a41892e479c0ec2fb15bd8,pandas/core/frame.py,13867.0,0,0,1,0.6118803332100368
pandas,d25cb8d4f494df6f27b842bb49f03cb8e3e3a890,pandas/core/generic.py,11849.0,0,0,1,0.6118803332100368
pandas,6f953a8c890c974c31568d15776300b9c7aa9db6,pandas/core/generic.py,11697.0,0,0,1,0.6118803332100368
pandas,3c16ceaac8b6c228a06b92001a9f674376900cf0,pandas/core/generic.py,11258.0,0,0,1,0.6118803332100368
pandas,ddd4a3b2ebd0e5ab3257d5898892ed1c7a3a881a,pandas/core/generic.py,12233.0,0,0,1,0.6118803332100368
pandas,a1dff92bf73a83b625b0b385a136d90178c1d7b8,pandas/tests/test_frame.py,13057.0,0,0,1,0.6118803332100368
pandas,897afec8bd55c43f89decd89fd92b7a9b6769849,pandas/core/frame.py,13608.0,0,0,1,0.6118803332100368
pandas,acd7218f67fbe31308db7482e11fb9c8f30b51a8,pandas/core/generic.py,12187.0,0,0,1,0.6118803332100368
pandas,ad0eb141fce3a77a08aead0bfffa888a13bbaedc,pandas/core/frame.py,12360.0,0,0,1,0.6118803332100368
pandas,e517159a9eb31c76348a4936d1e3bfaef34da574,pandas/tests/test_frame.py,12783.0,0,0,1,0.6118803332100368
pandas,46c47637f67fb88273a17c1605f37b4d03643d5a,pandas/core/generic.py,13973.0,0,0,1,0.6118803332100368
pandas,ee6a0626a42d531ece2de7fefdc514123690c191,pandas/core/frame.py,12623.0,0,0,1,0.6118803332100368
pandas,0ce9eb29db1e6b5d185935187e7774706fb34c20,pandas/core/generic.py,12025.0,0,0,1,0.6118803332100368
pandas,788695cc7c48962c61acd1ff17e26af0b847de14,pandas/core/generic.py,12782.0,0,0,1,0.6118803332100368
pandas,5535def388d3e82aa07977a37cd25d6343909e51,pandas/core/generic.py,12360.0,0,0,1,0.6118803332100368
pandas,aa789eaabe61a8f633cd852db208f503031e4028,pandas/core/frame.py,11496.0,0,0,1,0.6118803332100368
pandas,f872bcd621c95341bcf72b588448cf9fbe9f5b9d,pandas/core/generic.py,11692.0,0,0,1,0.6118803332100368
pandas,11462d67cd7b857d943e6ce1e27b29ea581eb1fa,pandas/core/generic.py,12266.0,0,0,1,0.6118803332100368
pandas,70e3ff3bcce0b12275e3b3322c2fcf4327255ff8,pandas/tests/test_frame.py,14425.0,0,0,1,0.6118803332100368
pandas,51573ef9181559dd2db8f226517b08a8832ed43d,pandas/tests/test_frame.py,12135.0,0,0,1,0.6118803332100368
pandas,078615847c6e402db67aab31c95ef1742341066e,pandas/tests/test_frame.py,15620.0,0,0,1,0.6118803332100368
pandas,920c025c41be6ee8e1d0e0df7b47c1b10d2eee1a,pandas/core/generic.py,12686.0,0,0,1,0.6118803332100368
pandas,11a8c1730ba7f30de740f637cc5358803037c4c1,pandas/core/generic.py,11762.0,0,0,1,0.6118803332100368
pandas,5d953e3fba420b6721c7f1c5d53e5812fe113bbc,pandas/tests/test_frame.py,16713.0,0,0,1,0.6118803332100368
pandas,b29db1b5f81ce85e9b9c95e970e75729e62b308f,pandas/core/frame.py,11483.0,0,0,1,0.6118803332100368
pandas,b67848e88834ac6bd1a69bb1b7b6b17c9fc85bd2,pandas/tests/test_frame.py,13525.0,0,0,1,0.6118803332100368
pandas,5c36aa1305b07b1d6da4c2a63b6d5b9887503699,pandas/core/generic.py,11754.0,0,0,1,0.6118803332100368
pandas,75d27504fbb047cd9d95e20fd77b5c751584dfb3,pandas/core/frame.py,12610.0,0,0,1,0.6118803332100368
pandas,fa7c29e1f8f875822b12e09e51be23365b990e30,pandas/tests/test_frame.py,15279.0,0,0,1,0.6118803332100368
pandas,d2dc56ffabd8a669f9d81a91babe3898b84563b4,pandas/core/generic.py,12572.0,0,0,1,0.6118803332100368
pandas,639895081925756922d99830a1bab9fdf6af62d1,pandas/tests/test_frame.py,14229.0,0,0,1,0.6118803332100368
pandas,39eae2bcb8e24046ef1839576786d184da515b18,pandas/core/generic.py,11306.0,0,0,1,0.6118803332100368
pandas,9d0517a2f9c17377e8a7823e0af7776d3d9a0679,pandas/core/generic.py,11798.0,0,0,1,0.6118803332100368
pandas,21681ba8a954b8d6ae8c42e9be89d291b54e813b,pandas/core/generic.py,12788.0,0,0,1,0.6118803332100368
pandas,e6ce78dae8e1e60ed025c0700f501471378b972c,pandas/core/frame.py,11916.0,0,0,1,0.6118803332100368
pandas,4019d41816e6114d41731638fe027a8b0597db72,pandas/core/frame.py,11965.0,0,0,1,0.6118803332100368
pandas,012f23e1bc7b9b98099483454788bbbccafd2290,pandas/core/generic.py,12286.0,0,0,1,0.6118803332100368
pandas,0e1da54249e265e6439f8733e6ce8066f37b40f9,pandas/tests/test_frame.py,16717.0,0,0,1,0.6118803332100368
pandas,2522b0ab1b803396a3d8dbc0c936d9b64e239bcf,pandas/core/generic.py,13947.0,0,0,1,0.6118803332100368
pandas,86ae81c50e78119d10145d091ade0d1c2c83c141,pandas/core/generic.py,12530.0,0,0,1,0.6118803332100368
pandas,b3ea5f4bb535c8d4fe232fa3994bfa0ef79c5ef7,pandas/core/generic.py,13738.0,0,0,1,0.6118803332100368
pandas,bf1b8cabebe90409e16f3305c70e4675fc3ed8ef,pandas/tests/test_frame.py,11752.0,0,0,1,0.6118803332100368
pandas,bb42fc0c700533a67f03ea189c24e57d87d48410,pandas/core/generic.py,13840.0,0,0,1,0.6118803332100368
pandas,ab97e0a3fa542416fc28db3c55cea4f3ce640f19,pandas/tests/test_frame.py,14400.0,0,0,1,0.6118803332100368
pandas,5d17d73be969a7d004a7e1035afbf811a8fbf18a,pandas/core/generic.py,12500.0,0,0,1,0.6118803332100368
pandas,c2ef58e55936668c81b2cc795d1812924236e1a6,pandas/core/generic.py,12862.0,0,0,1,0.6118803332100368
pandas,bfa4eaed0dfa939b6b9251e534ec8a48e87edbf1,pandas/core/frame.py,13626.0,0,0,1,0.6118803332100368
pandas,7e3212edd642adfd916baf65691dbef5f7b03d0b,pandas/tests/test_frame.py,15007.0,0,0,1,0.6118803332100368
pandas,bd331ed8669b60faf3a2bbff0f0574466b413bde,pandas/core/generic.py,13948.0,0,0,1,0.6118803332100368
pandas,22c7495b5241e5636ebe0dfe73266916c97be8bc,pandas/core/generic.py,13939.0,0,0,1,0.6118803332100368
pandas,08431f17333a91f8191146646b2a136f91bfe7d2,pandas/core/generic.py,12942.0,0,0,1,0.6118803332100368
pandas,a3ab7a3c4f8af13dedeca7fa26d71c2aa4d11032,pandas/core/frame.py,11971.0,0,0,1,0.6118803332100368
pandas,f331b83fa1ac6fcf3f587647cd7bca6f8cbcaa55,pandas/core/generic.py,13715.0,0,0,1,0.6118803332100368
pandas,cce0b374fcdce7d5aa6f646a3020564ab7ead6f5,pandas/core/generic.py,11750.0,0,0,1,0.6118803332100368
pandas,6ad23cfc471c78060d46a2f03344675c598ff01a,pandas/core/frame.py,14192.0,0,0,1,0.6118803332100368
pandas,ea402a3261d7745bcdda9df2c6defa3cdb37a19a,pandas/core/generic.py,11514.0,0,0,1,0.6118803332100368
pandas,dc09a8a4828d625728e05ab5af33094a7890dbed,pandas/core/generic.py,11843.0,0,0,1,0.6118803332100368
pandas,fa3dfdb41f0a75c937e85059a5983da5e5d5aac6,pandas/core/generic.py,12160.0,0,0,1,0.6118803332100368
pandas,94d9d2e95bb00ab0a4174c30d483eedc438042f1,pandas/core/generic.py,13021.0,0,0,1,0.6118803332100368
pandas,025fbd05a1ae8973d5669bc1a3afac0b6bac602a,pandas/core/generic.py,12418.0,0,0,1,0.6118803332100368
pandas,dc5586baa9e47318051ce311b4f4da765e632490,pandas/core/generic.py,13981.0,0,0,1,0.6118803332100368
pandas,13d2d71f57cd88c0b14166b65402b696bdf0ce7d,pandas/tests/test_frame.py,15957.0,0,0,1,0.6118803332100368
pandas,10783633fb6818ab4c6741e0f2af624a7d00601b,pandas/core/generic.py,11305.0,0,0,1,0.6118803332100368
pandas,3bed38328927d472e546e045c5b3fc3e5f2f99ba,pandas/tests/test_frame.py,11795.0,0,0,1,0.6118803332100368
pandas,5049b5e5ed0a5cc52ab69d093897f42db956fdf2,pandas/tests/test_frame.py,16552.0,0,0,1,0.6118803332100368
pandas,a1e7d533d591a039d6bcf06aa44057b59a9cc4bb,pandas/tests/test_frame.py,17065.0,0,0,1,0.6118803332100368
pandas,38c57ce5f7cc7a6f8e367eb14aeaaa52c7db05bc,pandas/core/generic.py,12827.0,0,0,1,0.6118803332100368
pandas,df8b686b20bcb6e64e9cc7f64053141d75c3dd77,pandas/core/generic.py,12939.0,0,0,1,0.6118803332100368
pandas,98009893c1017e632cc60a94f0110ef8b7667d74,pandas/tests/test_frame.py,13057.0,0,0,1,0.6118803332100368
pandas,8386c6c31705daa9cfefea3e3ba291b2afd866c8,pandas/core/generic.py,11921.0,0,0,1,0.6118803332100368
